id,image,city,name,description
448,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/13.png,alwar,alwar city palace,"built in 1793 ad by raja bakhtawar singh, the city palace is an amazing m&eacute;lange of the rajputana and islamic styles of architecture. the highlight of this palace are graceful marble pavilions set on lotus flower bases in the central courtyard. the palace that once belonged to the maharaja has been converted into the district collectorate. its grand halls and chambers now house government offices."
449,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/14.jpg,alwar,the palace museum,"the palace museum is a must-visit for anyone with an interest in the opulent life and lifestyle led by the maharajas of alwar. rare manuscripts, including one depicting emperor babur&rsquo;s life, ragamala paintings and miniatures and even historic swords that once belonged to muhammad ghori, emperor akbar and aurangzeb can be found here."
450,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/15.jpg,alwar,moosi maharani chhatri,"this cenotaph, built in the memory of maharaja bakhtawar singh and his queen, rani moosi, reflects the indo-islamic style of architecture. the upper portion comprising columned pavilions and domed arches is made of marble while the lower section consists of pillars in red sandstone. the memorial is rated as one of the finest of its type."
451,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/16.jpg,alwar,fateh jung gumbad,"this spectacular tomb, which is a combination of domes and minarets is an artistic marvel. constructed from high quality sandstone, its massive dome can be seen from afar and is a blend of hindu and muslim architecture. it is dedicated to fateh jung who was a kind-hearted minister of the mughal emperor, shah jahan."
452,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/17.jpg,alwar,purjan vihar,"one has maharaja sheodan singh to thank for this attractive garden that was conceptualised and constructed in 1868. a picturesque place, locally known as simla (the summer house) was added to this garden to provide respite from the blazing sun."
453,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/19.jpg,alwar,bhangarh,"fifty kilometres from sariska sanctuary is the splendid town of bhangarh which was built in the 17th century by raja madho singh. the most popular legend states that the town was cursed by an evil magician and was subsequently abandoned. the evil effect of the curse is believed to be working even to this day. in fact, bhangarh holds the distinction of being one of the most haunted places in india."
454,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/254.jpg,alwar,garbhaji water falls,"garbhaji falls is a popular destination for foreign and local tourists. the breathtaking sight of the water cascading off the rocks is the best feature of the place. ideal for photographers and nature lovers, it is also popular with people who love to explore a city beyond its man-made structures."
455,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/298.jpg,alwar,hill fort kesroli,"this 14th century fort is best known for its turrets, ramparts and arched verandas. it was built by the yaduvanshi rajputs, who are said to be descendants of lord krishna. today, the fort has been converted into a heritage hotel."
456,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/299.jpg,alwar,pandu pol,"a trail through the sariska sanctuary gate leads to this temple dedicated to lord hanuman. at the pandu pol or pandu gate, gushes a spring that appears to magically cascade down from the hard and compact rocks. legend has it that the pandava brothers took refuge here during their exile."
457,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/300.jpg,alwar,neemrana fort,"history says that neemrana fort was built by the yaduvanshis, believed to be the descendants of lord krishna. its story is rife with conquests and defeats and it has passed from the rajputs to the mughals and the jats, before finally coming back to the rajputs in 1775. today, it is being run as a famous heritage hotel."
458,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/301.jpg,alwar,silliserh lake,"located 15 kilometres to the southwest of alwar, this tranquil lake is nestled amidst forested hills and boasts of magnificent cenotaphs on its bank. in 1845, maharaja vinay singh constructed a hunting chalet here for his queen, shila. today it is a tourist bungalow."
459,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/303.jpg,alwar,sariska tiger reserve,"sariska tiger reserve, the first tiger reserve in the world to have successfully relocated tigers, is just 200 kilometres from delhi and 107 kilometres from jaipur. it was declared a sanctuary in 1955 and became a national park in 1979."
460,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/304.jpg,alwar,tijara jain temple,"about 60 kilometres from the alwar-delhi route lies this important centre of jain pilgrimage. the exquisitely decorated ancient temple was built to commemorate the eighth tirthankar, shri chandra prabha bhagwan. the son of king mahasen and queen sulakshana, he ruled his kingdom for several years before receiving diksha and being initiated. after serving mankind for several years, he meditated for a month and attained nirvana."
461,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/305.jpg,alwar,moti doongri,"moti doongri was originally built in the year 1882. till the year 1928, it was the main residence of the royal family of alwar. after 1928, maharaja jai singh decided to demolish the old palace and later built a more magnificent one in its place."
462,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/306.jpg,alwar,talvrakash,the sariska-alwar road leads to this enchanting site where pilgrims bathe in hot sulphur springs. tinkling scattered temple bells and strolling langurs lend it a unique ambience. it is famous as the place where mandav rishi sought penance.
463,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/307.jpg,alwar,bhartrihari temple,bhartrihari temple is a vibrant pilgrimage centre attracting people from across the country. it revolves around the legend of king bhartrihari who is said to have spent the last years of his life in this ancient place amidst the hills.
464,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/308.jpg,alwar,naraini mata,"located 80 kilometres southwest of alwar, this picturesque spot houses hot springs and is also known for a temple dedicated to naraini mata. the yearly fair held here on the occasion of baisakh sudi is attended by people of all castes with the congregation of &lsquo;nais&rsquo; (barbers) being the largest."
465,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/309.jpg,alwar,neelkanth,"located deep inside the sariska tiger reserve and in the middle of the rugged aravalli range, neelkanth literally needs to be found. the way to the temple has rough roads, steep turns and minimal signs of human existence, and all that adds to the mystique surrounding it. a stunning example of the century old, northern architecture and khajurao-like carvings, the temple will leave you speechless and surprised by its unexpected offerings. it is actually a cluster of temples and open worship places, a good 30 kilometers into a buffer zone of the tiger reserve, which is exemplified by intricate stone carvings and burgeoning views of the lush forest across the temple landscape. there&rsquo;s more to the venue than the main shiv temple. there are two smaller structures behind the temple and when walking up to them, you might bump into some pretty birds, especially peacocks. interestingly, just about 100 meters from the temple stands an oversized, monolithic stone statue of the jain tirthankar shantinath; to discover it, you will need a little guidance from the locals. pic credit - nishant singh sisodia"
466,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/310.jpg,alwar,naldeshwar shrine,"located 24 kilometres south of alwar, this shrine is situated amidst rocky hills. the old shiva temple has two natural ponds which receive water from the surrounding hills. picturesque and peaceful, this place is especially worth visiting during monsoon."
